pagename,osm_id,osm_type,osm_lon,osm_lat,wiki_lon,wiki_lat,distance,intersects
Chiesa_della_Santissima_Annunziata_(Alassio),222990111,polygon,8.17854667201,44.0163547039,8.17853611111,44.0163777778,2.70003142138,True
Chiesa_di_Sant'Andrea_(Livorno),339669892,point,10.3189630299,43.5534790702,10.318919,43.553641,18.3393927244,True
Chiesa_di_San_Francesco_(Alghero),102962041,polygon,8.31393489266,40.5582015015,8.313754,40.55827,17.1049321434,False
Chiesa_di_San_Ferdinando_(Livorno),87422360,polygon,10.3050522855,43.5542235331,10.30509,43.554318,10.9290881298,True
Chiesa_di_Santa_Maria_dei_Sette_Dolori,205735092,polygon,12.4662726005,41.889872711,12.466198,41.889859,6.37589860932,True
Chiesa_di_San_Giorgio_in_Velabro,123971348,polygon,12.4831612044,41.8896081573,12.483158,41.88958,3.13875044939,True
Chiesa_di_San_Sepolcro_(Milano),1422084348,point,9.18529722615,45.4630732442,9.185341,45.463129,7.0795551943,True
Pieve_di_Santa_Maria_Assunta_(Prata),199085666,polygon,10.9863031854,43.0831994101,10.9862972222,43.0831972222,0.543024868915,True
Chiesa_di_Nostra_Signora_del_Rosario_(Livorno),58665486,polygon,10.3161241537,43.5391465431,10.316141,43.539255,12.1265970387,True
Chiesa_dei_Santi_Francesco_e_Giustina,257439073,point,11.7934304284,45.0710078848,11.7941444444,45.070875,58.1353814017,False
Chiesa_di_Sant'Agostino_(San_Gimignano),182534901,polygon,11.0418146616,43.4708114174,11.0417055556,43.4707027778,14.9541623328,True
Chiesa_di_Sant'Egidio_(Roma),164588480,polygon,12.4686622701,41.8900997386,12.468876,41.890154,18.734031154,False
Chiesa_di_San_Regolo,162553503,polygon,10.9131151877,43.5528801271,10.9131111111,43.5528888889,1.02769214054,True
Chiesa_della_Madonna_di_Pie'_di_Piazza,174330425,polygon,10.6883014126,43.9019474667,10.688296,43.901979,3.5305558979,True
Chiesa_di_San_Nicolao_(Milano),164013610,polygon,9.17703363535,45.4665868452,9.17694444444,45.4665,11.9085841998,False
Duomo_di_Pisa,22945163,polygon,10.3957317979,43.7232904834,10.395845,43.723281,9.18225631212,True
Chiesa_di_San_Vito_in_Pasquirolo,44200341,polygon,9.19619544276,45.464714519,9.196224,45.464654,7.08723011276,True
Pio_Monte_della_Misericordia,-1676059,polygon,14.2605040456,40.8517010975,14.260295,40.851895,27.8280344319,True
Chiesa_di_San_Giovanni_Battista_a_Varna,164078081,polygon,10.9765456155,43.5666051271,10.9764694444,43.5665944444,6.2671049693,True
Cappella_di_San_Michele_Arcangelo_e_della_Visitazione_di_Maria,145643576,polygon,10.31900091,43.5321581508,10.3189333333,43.5320722222,10.999212035,False
Chiesa_di_Sant'Alessio,1944323787,point,14.267487739,40.8483032433,14.2676944444,40.8483138889,17.4710513932,True
Chiesa_di_San_Cristoforo_(Vercelli),184724852,polygon,8.42426070784,45.3226183873,8.42418055556,45.3226305556,6.4280545589,True
Chiesa_di_San_Pietro_in_Montorio,67115328,polygon,12.4664318773,41.8885013323,12.466477,41.888637,15.5271502751,False
Chiesa_di_San_Basilio_%28Roma%29,144843908,polygon,12.5843925416,41.9402219049,12.584354,41.94026,5.30278613351,True
Chiesa_di_Santa_Maria_della_Pace_(Milano),44900361,polygon,9.20158489536,45.4597939285,9.20139,45.459712,17.7560115872,True
Certosa_di_Serra_San_Bruno,369821052,point,16.3193697443,38.565856063,16.31833,38.56583,90.6633180223,False
Duomo_di_Conegliano,174022971,polygon,12.2961579306,45.8867842932,12.295908,45.886533,34.0073413921,False
Chiesa_di_San_Giuseppe_(Livorno),139189406,polygon,10.3174971552,43.5580000632,10.3171333333,43.5580416667,29.7577007582,False
Chiesa_di_San_Sebastiano_(Tatti),195636321,polygon,11.0265500586,43.022031709,11.0265388889,43.0220694444,4.28987434313,False
Chiesa_di_San_Cosimato_(Roma),182211430,polygon,12.4704721085,41.8866881263,12.470296,41.886688,14.6165867168,True
Duomo_di_Mantova,38523691,polygon,10.797556402,45.1608412489,10.7975,45.1605555556,32.0587062176,True
Basilica_di_San_Giorgio_Maggiore,138804537,polygon,12.3433124838,45.4293872344,12.3431,45.4293,19.2481397454,True
Abbazia_di_Chiaravalle,-1821892,polygon,9.23686059338,45.4157038665,9.236995,45.415817,16.3945086454,False
Chiesa_di_San_Benedetto_(Livorno),35037741,polygon,10.314969376,43.5502455375,10.315164,43.550434,26.1875517113,False
Basilica_dei_Santi_XII_Apostoli,-2054912,polygon,12.4834468119,41.8981015696,12.483329,41.898094,9.81244928306,True
Chiesa_di_Santa_Maria_delle_Grazie_(Milano),27755927,polygon,9.17113427366,45.465960542,9.17111111111,45.4658333333,14.2536590571,True
Tempio_della_Congregazione_Olandese_Alemanna,92243813,polygon,10.312840545,43.5485870766,10.312879,43.548649,7.54919417467,True
Basilica_di_Sant'Eustorgio,165882138,polygon,9.18148180341,45.453993142,9.181482,45.454032,4.31873075479,True
Monastero_di_Fonte_Avellana,75614890,polygon,12.72712732,43.471370598,12.7277777778,43.4727777778,164.961678648,False
Sinagoga_di_Livorno,78845759,polygon,10.3091453037,43.5489630461,10.3087722222,43.549,30.4274617971,False
Abbazia_di_Chiaravalle,-1821891,polygon,9.23698347515,45.4158363438,9.236995,45.415817,2.33146288904,True
Duomo_vecchio,31437077,polygon,10.2217287145,45.5382135928,10.22151,45.53827,18.1967776111,True
Santa_Maria_in_Portuno,260759534,point,13.0383011965,43.6671035575,13.03944444,43.66611111,143.738911587,False
Basilica_di_Sant'Ambrogio,-37717,polygon,9.1757397009,45.4624584939,9.17580555556,45.462425,6.35491022954,True
Abbazia_del_Santo_Sepolcro_e_Santa_Maria_a_Elmi,165386223,polygon,11.0327188386,43.5362812978,11.0327277778,43.5364277778,16.290427214,True
Duomo_di_Modena,28708890,polygon,10.9255440438,44.6463101068,10.92498,44.646504,49.6631430327,False
Chiesa_di_Santa_Maria_Maddalena_(Pescia),174330408,polygon,10.6915741459,43.901048062,10.691567,43.901153,11.6738188862,True
Basilica_di_San_Vitale_(Ravenna),157757738,polygon,12.1963284079,44.4205375184,12.1961111111,44.4205555556,17.4206569114,True
Chiesa_di_San_Filippo_Neri_%28Genova%29,43873803,polygon,8.92915904779,44.4129734733,8.92941111111,44.4133138889,42.8245639332,False
Tempio_della_Beata_Vergine_della_Ghiara,778221738,point,10.6265826548,44.6989802927,10.6261111111,44.6988888889,38.7295897846,False
Chiesa_di_San_Donato_(Chianni),168882217,polygon,10.6424265851,43.4870776443,10.6424972222,43.4871027778,6.35991320077,False
Chiesa_di_Cristo_Re_(o_dei_Santi_Jacopo_e_Stefano),164075770,polygon,10.9543163615,43.5407851078,10.9543361111,43.5407722222,2.1441658158,True
Chiesa_di_Santa_Maria_di_Loreto_(Roma),-1892862,polygon,12.4837034977,41.8959528296,12.4837555556,41.8959638889,4.49129950154,True
Chiesa_di_Santa_Lucia_(Livorno),86572792,polygon,10.3233867164,43.4978434524,10.3232972222,43.4977777778,10.2777834046,True
Chiesa_di_San_Leonardo_(Lajatico),164859784,polygon,10.7295785783,43.476887132,10.7296388889,43.4768888889,4.88348374325,True
Basilica_di_San_Vitale_(Roma),201294911,polygon,12.4906892437,41.8997469901,12.4908333333,41.8994444444,35.6679327927,False
Basilica_di_San_Simpliciano,38000599,polygon,9.18472432555,45.4739512149,9.184474,45.473888,20.7966958646,True
Chiesa_di_San_Luigi_dei_Francesi,52335646,polygon,12.4745803944,41.899571602,12.4747222222,41.8994444444,18.3843597837,True
Chiesa_di_Sant%27Achille,83486308,polygon,12.558990774,41.948313315,12.559002,41.94828,3.81565387134,True
Tindari,156320182,polygon,15.0465290001,38.1413967361,15.03972222,38.14555556,754.411757178,False
Chiesa_di_Santa_Maria_della_Vittoria_(Roma),52457969,polygon,12.4941839018,41.9047228067,12.4941666667,41.9047222222,1.43154215062,True
Basilica_di_Sant'Apollinare_Nuovo,158277810,polygon,12.2014869629,44.4139642896,12.2044444444,44.4166666667,381.649215757,False
Basilica_di_Santa_Maria_degli_Angeli_e_dei_Martiri,201482365,polygon,12.497352627,41.9034214327,12.4969444444,41.9030555556,52.9020250515,True
Chiesa_di_San_Torpete,143862450,polygon,8.92895913995,44.4071167158,8.92934444444,44.4071611111,31.0856355809,False
Basilica_dei_Santi_Giovanni_e_Paolo_(Venezia),153483298,polygon,12.3422170381,45.4392662924,12.3422,45.4393,3.97639521038,True
Pieve_di_Santa_Maria_Assunta_a_Chianni,105755081,polygon,10.9580818899,43.5469025743,10.9578944444,43.5469194444,15.2637440192,True
Chiesa_di_Santa_Maria_della_Luce,203134085,polygon,12.4754980897,41.8891486961,12.4755228,41.8891558,2.19736868405,True
Duomo_di_Milano,27626748,polygon,9.19157374029,45.4641827028,9.19138888889,45.4641666667,14.5662336503,True
Chiesa_di_San_Martino_(Venezia),138803652,polygon,12.3489942901,45.4345991367,12.3489638889,45.4346388889,5.01779433356,True
Chiesa_della_Santissima_Annunziata_(Tatti),195996125,polygon,11.0244072446,43.0165647476,11.0243944444,43.0165638889,1.04781185089,True
Chiesa_dei_Santi_Pietro_e_Paolo_(Livorno),86902917,polygon,10.3081346082,43.5466134479,10.3077777778,43.5466361111,28.946762091,False
Chiesa_di_San_Bartolo,182544817,polygon,11.0429646517,43.4685953774,11.0429166667,43.468525,8.73009009096,False
Chiesa_armena_di_San_Gregorio_Illuminatore,1670014415,point,10.3099555327,43.5523903305,10.309955,43.552405,1.63040122638,True
Chiesa_di_Sant'Orsola_(Conegliano),98662525,polygon,12.2957020996,45.8896021235,12.29565,45.88958,4.73278521521,True
Chiesa_di_San_Bernardino_alle_Ossa,39349468,polygon,9.19553066284,45.4625892557,9.19561111111,45.4625527778,7.48489991865,True
Basilica_di_Santa_Maria_Maggiore,131564482,polygon,12.4984625129,41.8975932253,12.4986111111,41.8975,16.1020942818,True
Chiesa_di_San_Geremia,138843633,polygon,12.3253303905,45.44265542,12.3254527778,45.4427555556,14.6813692898,True
Chiesa_di_Santa_Barbara_dei_Librai,127586110,polygon,12.473728994,41.8948179024,12.4737472222,41.8948111111,1.69034661934,True
Chiesa_di_San_Nicola_di_Trullas,163098858,polygon,8.70501324697,40.3934495676,8.705056,40.393431,4.1745015486,True
Chiesa_di_San_Girolamo_(San_Gimignano),165386168,polygon,11.044860475,43.4701814974,11.0449138889,43.4702055556,5.08179975637,True
Basilica_di_Santa_Maria_in_Trastevere,51368975,polygon,12.4694823325,41.8894299104,12.4697222222,41.8894444444,19.9747508534,True
Basilica_di_Sant'Elia,166351031,polygon,12.3730963192,42.2496068848,12.3730833333,42.2496111111,1.16998889336,True
Chiesa_di_Santa_Maria_del_Soccorso_(Livorno),77513217,polygon,10.3166857597,43.5455995618,10.316475,43.5455638889,17.4877611808,True
Chiesa_della_Santissima_Trinità_(Livorno),87997288,polygon,10.3104529224,43.5410964843,10.31015,43.5411472222,25.1233199909,False
Abbazia_di_San_Galgano,124425420,polygon,11.1553647471,43.1494319923,11.1556277778,43.1494083333,21.5565757467,True
Chiesa_valdese_(Livorno),100050970,polygon,10.3107828361,43.5463348131,10.31083,43.546394,7.60064705397,True
Chiesa_di_Santa_Maria_della_Pace_(Roma),50884075,polygon,12.4716583873,41.8998487815,12.471693,41.899985,15.4001766121,False
Chiesa_di_Santa_Maria_Annunziata_in_Borgo,202710409,polygon,12.4636267542,41.9019785098,12.463633,41.901966,1.48298787267,True
Chiesa_delle_Sante_Rufina_e_Seconda,203585023,polygon,12.4722729539,41.8897960348,12.472284,41.88976,4.10607574359,True
Chiesa_di_Sant'Agnese_in_Agone,-1710625,polygon,12.472569686,41.898718376,12.4725583333,41.8987722222,6.05450951689,True
Chiesa_di_Sant'Elena_(Venezia),138800732,polygon,12.3656589039,45.4270973006,12.3656444444,45.4273305556,25.9486751741,False
Basilica_di_San_Marco_Evangelista_al_Campidoglio,-1892856,polygon,12.4815551646,41.8960219864,12.481568,41.895998,2.8692350769,True
Chiesa_di_Sant'Angelo_a_Nilo,166243077,polygon,14.2556187812,40.8483596802,14.255575,40.848326,5.25546175966,True
Pieve_di_Santa_Maria_Assunta_a_Cellole,165386219,polygon,11.0061314754,43.484872983,11.0062388889,43.4849527778,12.4137324686,True
Oratorio_di_Nostra_Signora_Assunta_(Portofino),200437978,polygon,9.20837375841,44.3034509523,9.20842777778,44.3036333333,20.7191970343,False
Istituto_Lama_Tzong_Khapa,175937924,polygon,10.5609092663,43.4305523852,10.5608333333,43.4305555556,6.15832453035,True
