pagename,osm_id,osm_type,osm_lon,osm_lat,wiki_lon,wiki_lat,distance,intersects
Chiesa_di_Nostra_Signora_Assunta_e_Santa_Zita,23856757,polygon,8.94861111,44.40329167,8.94873675448,44.403131183,20.450115786,True
Chiesa_di_San_Giovanni_della_Malva_in_Trastevere,142947156,polygon,12.469137,41.892095,12.4691919951,41.8920514093,6.65376406535,True
Eremo_di_Santa_Maria_alla_Sambuca,329675281,point,10.41488056,43.53701667,10.4149205295,43.5371204466,11.97396403,True
Chiesa_di_San_Giorgio_(Livorno),97222735,polygon,10.309671,43.545702,10.3096171844,43.5456394751,8.19585769052,True
Santuario_Madonna_d'Aiuto,36685947,polygon,13.437364,46.004882,13.4373613501,46.0048798873,0.311886675557,True
Chiesa_di_Santa_Maria_Assunta_(Tatti),195636322,polygon,11.02737778,43.02236944,11.0274005218,43.0223607952,2.08772319506,True
Santuario_di_Santa_Maria_della_Misericordia,85058383,polygon,9.75502222,45.31200833,9.75213059645,45.3066257933,639.741994482,False
Basilica_dei_Santi_Bonifacio_e_Alessio,51246736,polygon,12.47884722,41.88364722,12.4786473691,41.8838406886,27.1463657364,True
Chiesa_di_San_Vittore_al_Corpo_(Milano),45420079,polygon,9.170084,45.462693,9.16996833094,45.4625762149,15.8211254935,True
Chiesa_di_San_Pio_X_(Conegliano),146083671,polygon,12.288376,45.878392,12.2882854533,45.8783814236,7.12701558982,True
Basilica_di_Sant'Eustachio,128740195,polygon,12.475844,41.8988,12.4757229233,41.8986419781,20.2239505034,False
Chiesa_di_San_Rocco_(Busto_Arsizio),471134145,point,8.846757,45.610715,8.84673252619,45.6106914891,3.23616968176,True
Basilica_di_Sant'Eufemia_(Milano),45735798,polygon,9.18852778,45.45747222,9.18857200092,45.4574915697,4.07286987887,True
Cappella_di_Maria_Immacolata,149221845,polygon,10.3195,43.54490556,10.3198624986,43.5448635556,29.6653388299,False
Chiesa_di_Santa_Maria_della_Passione,164070432,polygon,9.203509,45.465263,9.20372633906,45.4652574492,17.0084351975,True
Chiesa_dei_Santi_Stefano_e_Niccolao,174330406,polygon,10.687782,43.904641,10.6876786957,43.9046760656,9.16797489203,True
Basilica_dei_Santi_Cosma_e_Damiano,-1826131,polygon,12.48722222,41.89194444,12.48749218,41.8920828175,27.1693946312,False
Santuario_della_Madonna_del_Divino_Amore,262161978,point,12.541449,41.778073,12.5425954615,41.7782416912,97.1384957546,False
Chiesa_di_Santa_Maria_Assunta_in_Castellare,186807036,polygon,10.682091,43.88477,10.6822590412,43.8847676102,13.5066131521,True
Basilica_di_Santa_Maria_Assunta_(Aquileia),36684771,polygon,13.37083333,45.76972222,13.3709561321,45.7696248512,14.4347620018,True
Chiesa_di_Santa_Croce_(Alassio),222990115,polygon,8.18976111,44.01752778,8.19047537209,44.017654316,58.9718558029,False
Chiesa_di_Sant'Anselmo_all'Aventino,-418303,polygon,12.478859,41.882695,12.4779572123,41.8821800199,94.2043660198,False
Duomo_di_Verona,138809135,polygon,10.99694444,45.44722222,10.997017219,45.4472378764,5.95353911073,True
Basilica_di_San_Lorenzo_in_Damaso,125915784,polygon,12.47171667,41.89686667,12.4717791716,41.8968106155,8.10339962682,True
Basilica_di_Santa_Maria_in_Via_Lata,130807533,polygon,12.48111111,41.89805556,12.4813122836,41.8981155363,17.97402712,False
Chiesa_di_Sant'Andrea_al_Quirinale,112820613,polygon,12.48944444,41.90055556,12.4893455392,41.900694295,17.4586036431,False
Basilica_di_San_Bartolomeo_all'Isola,49591745,polygon,12.47833333,41.89027778,12.4782748991,41.8902503731,5.72563248136,True
Chiesa_di_Santa_Giulia_(Livorno),1670014427,point,10.310079,43.550103,10.3100256911,43.5500821867,4.88929106349,True
Chiesa_di_San_Jacopo_in_Acquaviva,1293125284,point,10.3059,43.529711,10.3059034121,43.5295511702,17.7597222026,True
Chiesa_di_San_Rocco_all'Augusteo,201292278,polygon,12.47569444,41.90551944,12.4758962827,41.905468061,17.693136098,True
Chiesa_di_San_Fedele_(Milano),23227442,polygon,9.191473,45.466804,9.1915962209,45.4667735121,10.2147533167,True
Chiesa_della_Santissima_Annunziata_(San_Miniato),166060325,polygon,10.846,43.67786111,10.8459520727,43.6779029945,6.04920260621,True
Chiesa_di_Santa_Caterina_(San_Miniato),166057442,polygon,10.86133333,43.68088889,10.8613341129,43.6808925992,0.416921539164,True
Chiesa_di_Santa_Brigida_(Roma),149541607,polygon,12.470757,41.895274,12.4707698525,41.8953098179,4.11883245362,True
Collegiata_di_Sant'Ambrogio_(Alassio),222990113,polygon,8.17025278,44.00620278,8.17042511528,44.0064558115,31.3283598617,False
Convento_di_San_Ludovico_a_Colleviti,-2327987,polygon,10.684778,43.891448,10.6846965643,43.8916148509,19.6597522362,True
Pieve_di_Santa_Maria_Assunta_a_Cellole,165386219,polygon,11.00623889,43.48495278,11.0061314754,43.484872983,12.4139693171,True
Oratorio_di_Nostra_Signora_Assunta_(Portofino),200437978,polygon,9.20842778,44.30363333,9.20837375841,44.3034509523,20.7188752227,False
Istituto_Lama_Tzong_Khapa,175937924,polygon,10.56083333,43.43055556,10.5609092663,43.4305523852,6.15861926971,True
Chiesa_di_San_Cleto,449252276,point,12.571169,41.946756,12.571280555,41.9466426518,15.6227040441,True
Basilica_di_Santa_Maria_del_Popolo,52430153,polygon,12.47665556,41.91150278,12.4766482025,41.9114585386,4.95172988141,True
Santuario_della_Madonna_del_Divino_Amore,1694631008,point,12.541449,41.778073,12.5438102533,41.7789200951,217.690714935,False
Chiesa_di_Santa_Maria_Incoronata_(Milano),42220363,polygon,9.186572,45.479544,9.18660135887,45.4794366018,12.1550743732,True
Chiesa_di_San_Carlo_ai_Catinari,117744827,polygon,12.475201,41.894149,12.4751630423,41.8943291177,20.2523698095,True
Basilica_di_Santa_Balbina_all'Aventino,52134171,polygon,12.489288,41.880641,12.4896730213,41.8805332444,34.1264604132,False
Chiesa_di_Santa_Rosa_(Livorno),32607775,polygon,10.31973889,43.52376111,10.319773792,43.5238055288,5.68476207931,True
Chiesa_di_Sant'Ivo_alla_Sapienza,128740194,polygon,12.47444444,41.89833333,12.4748689481,41.898190258,38.6452657375,False
Chiesa_di_Sant'Alessandro_in_Zebedia,45074507,polygon,9.186896,45.460938,9.18693525929,45.460936858,3.07317323325,True
Chiesa_di_San_Giuseppe_alla_Lungara,204163182,polygon,12.4640912,41.8968368,12.4640872422,41.8967778796,6.55260053356,True
Basilica_di_San_Francesco,34357303,polygon,12.60555556,43.07472222,12.6057722642,43.0748361988,21.7213492452,False
Duomo_di_Monreale,82665029,polygon,13.29206667,38.08185833,13.2922780966,38.0820150505,25.4301170562,True
Chiesa_di_San_Babila,44448850,polygon,9.198376,45.467017,9.19837600503,45.4669638491,5.90723906841,True
Basilica_di_Santa_Maria_in_Aracoeli,25640152,polygon,12.48333333,41.89388889,12.4831632459,41.8939472847,15.533847253,True
Basilica_di_Santa_Pudenziana,112796242,polygon,12.49555556,41.89861111,12.4954278616,41.8984544261,20.3754138615,False
Chiesa_del_Luogo_Pio,71732660,polygon,10.305884,43.5548,10.3058859826,43.5547392714,6.74906478947,True
Chiesa_di_San_Pietro_a_Majella,-2449378,polygon,14.252974,40.849518,14.253077553,40.8494723637,10.0963450023,True
Chiesa_dei_Santi_Gioacchino_e_Anna_ai_Monti,44449059,polygon,12.493948,41.894501,12.4939719445,41.8944853061,2.6433088297,True
Basilica_di_Santo_Stefano_Rotondo_al_Celio,-1576101,polygon,12.49666667,41.88444444,12.4967459579,41.8846540477,24.1935862067,True
Chiesa_di_San_Carlo_alle_Quattro_Fontane,201374573,polygon,12.49083333,41.90166667,12.4907693122,41.901794224,15.1307301092,False
Chiesa_di_San_Tommaso_di_Canterbury,128364716,polygon,12.470028,41.895583,12.4700492717,41.8956004952,2.62530068187,True
Chiesa_di_Santa_Margherita_in_Trastevere,203296431,polygon,12.471048,41.889823,12.4710866331,41.8897541302,8.29423892614,False
Chiesa_di_San_Zaccaria,162035005,polygon,12.34333333,45.43472222,12.3435832459,45.4347034044,19.6669965556,True
Chiesa_di_Santa_Maria_in_Portico_in_Campitelli,123530536,polygon,12.479498,41.893127,12.4792084976,41.8929673782,29.859025274,False
Chiesa_di_San_Martino_(Livorno),121067709,polygon,10.34126944,43.53291389,10.341286556,43.5329470192,3.93219274864,True
Basilica_di_San_Gaudenzio,157852441,polygon,8.61966944,45.44882778,8.61948922064,45.4487796489,15.0790859283,True
Chiesa_di_Sant'Agata_in_Trastevere,203026436,polygon,12.473534,41.889517,12.4735513958,41.8896461311,14.4152191949,True
Chiesa_di_San_Martino_(Portofino),204693130,polygon,9.20941667,44.30383889,9.20919026438,44.3038893373,18.9158770359,True
Cappella_di_San_Michele_(Semifonte),222683550,polygon,11.13109167,43.54204444,11.1311107983,43.542030185,2.21321998162,True
Chiesa_di_Dio_Padre_Misericordioso,201594753,polygon,12.585449,41.882414,12.5854459368,41.8824138095,0.25513404801,True
Chiesa_dei_Santi_Quaranta_Martiri_e_San_Pasquale_Baylon,202319244,polygon,12.471669,41.88783,12.471732345,41.8877984658,6.31727165748,True
Collegiata_di_Santa_Maria_Assunta_(San_Gimignano),116084407,polygon,11.04277222,43.46779167,11.0426471184,43.4678339959,11.16208079,True
Chiesa_di_Santa_Maria_presso_San_Celso,165090412,polygon,9.187647,45.454599,9.18786259388,45.4545356624,18.2741787838,True
Chiesa_di_Sant'Antonio_Maria_Zaccaria,203299976,polygon,12.462733,41.885594,12.4627039242,41.8855508843,5.36259874326,True
Basilica_di_Sant'Andrea_(Vercelli),168453654,polygon,8.418245,45.328643,8.41920899093,45.328806198,77.7178300638,False
Duomo_di_Livorno,28988079,polygon,10.309435,43.550305,10.3094931292,43.5500872427,24.6453925149,True
Santuario_di_Nostra_Signora_della_Guardia_(Alassio),222990118,polygon,8.14613333,44.02102222,8.14651360937,44.020599922,55.9587440988,False
Basilica_di_Santa_Cecilia_in_Trastevere,86250354,polygon,12.47589167,41.88755556,12.4758480963,41.8875648483,3.76073501178,True
Chiesa_di_Santa_Maria_ai_Monti,157407146,polygon,12.490498,41.894523,12.4905922348,41.8947323578,24.5334114945,False
Chiesa_di_San_Sebastiano_(Roccatederighi),196489478,polygon,11.07927222,43.02686389,11.0792927422,43.0268577911,1.80468765522,True
Chiesa_di_San_Marco_al_Molo,207937540,polygon,8.92651111,44.40739444,8.92631071905,44.4073544141,16.5702814407,False
Chiesa_della_Madonna_(Livorno),1670014420,point,10.310143,43.552137,10.310205983,43.5521003525,6.51775935118,True
Chiesa_di_Santa_Maria_della_Scala_(Roma),203294766,polygon,12.46758611,41.89105833,12.4677552314,41.8910643617,14.0516900178,True
Cattedrale_di_Napoli,-1683803,polygon,14.25955,40.852515,14.2596894447,40.8525827339,13.9584101386,True
Chiesa_di_San_Sebastiano_al_Palatino,-1836976,polygon,12.48865,41.88967778,12.4885611656,41.8896890194,7.47763890811,True
Cattedrale_di_Santa_Maria_(Alghero),167906723,polygon,8.312778,40.559167,8.31265390034,40.5589884853,22.4372352551,True
Basilica_di_Sant'Andrea_della_Valle,25625603,polygon,12.47435,41.89606389,12.4743303586,41.8960336484,3.73355562564,True
Duomo_di_Volterra,162765015,polygon,10.85865278,43.40179167,10.8590380519,43.4017625243,31.3775078879,False
Duomo_di_Nepi,166344805,polygon,12.34697222,42.24244444,12.346924692,42.2424455937,3.92484106571,True
Basilica_di_Santa_Maria_in_Montesanto,60517009,polygon,12.47692778,41.90991111,12.4769891201,41.9098587735,7.72608704689,True
Chiesa_dei_Santi_Gioacchino_e_Anna_alle_Quattro_Fontane,201374574,polygon,12.490538,41.901572,12.4905517321,41.9015702153,1.15658065361,True
Basilica_di_San_Lorenzo_fuori_le_mura,-422911,polygon,12.52055556,41.9025,12.5209687032,41.9025492297,34.7147627344,True
